title,region,publisher,productId,upc,releaseDate,rating
Frogger Advance: The Great Quest,US,Konami,AGB-AFQE-USA,083717500209,05/26/02,E
Frogger's Adventures 2: The Lost Wand,US,Konami,AGB-AFBE-USA,083717500285,11/05/02,E
Frogger's Adventures: Temple of the Frog,US,Konami,AGB-AFRE-USA,083717500070,11/24/01,E
Frogger's Journey: The Forgotten Relic,US,Konami,AGB-BFJE-USA,083717500438,10/28/03,E
From TV animation - One Piece: Mezase! King of Berry,JP,Banpresto,AGB-AUSJ-JPN,4983164733112,03/28/03,A
From TV animation - One Piece: Nanatsu Shima no Daihihou,JP,Banpresto,AGB-AO7J-JPN,4983164730975,11/15/02,
Fruits Mura no Doubutsu Tachi,JP,TDK Core,AGB-BFDJ-JPN,4988026815517,10/28/04,
Funny Cards,EU,505 Game Street,AGB-BS4P-EUR,,Canceled,3+
Fushigi no Kuni no Alice,JP,Global A,AGB-AF4J-JPN,4542082000197,01/09/03,
Fushigi no Kuni no Angelique,JP,Koei,AGB-AFAJ-JPN,4988615017001,03/08/02,
Futari wa Precure Max Heart: Maji? Maji!? Fight de IN Janai,JP,Bandai,AGB-BFMJ-JPN,4543112341723,07/28/05,A
Futari wa Precure: Arienai! Yume no Kuni wa Daimeikyuu,JP,Bandai,AGB-BFPJ-JPN,4543112277152,12/09/04,A
GET! Boku no Mushi Tsukamaete,JP,Kemco,AGB-BGBJ-JPN,4906571235017,07/11/03,
GT Advance 2: Rally Racing,US,THQ,AGB-AGWE-USA,785138321110,06/30/02,E
GT Advance 3: Pro Concept Racing,US,THQ,AGB-A2GE-USA,785138321288,02/06/03,E
GT Advance Championship Racing,US,THQ,AGB-ACAE-USA,785138320939,06/08/01,E
GT Racers,EU,Liquid Games,AGB-BJAP-EUR,5060015536548,07/28/06,3+
Gachaapu,JP,Hudson,,,Canceled,
Gachasute! Dino Device 2: Dragon,JP,Rocket Company,AGB-A4XJ-JPN,4542058000251,12/05/03,
Gachasute! Dino Device 2: Phoenix,JP,Rocket Company,AGB-A4WJ-JPN,4542058000244,12/05/03,
Gachasute! Dino Device Blue,JP,Smilesoft,AGB-ABIJ-JPN,4542058000206,07/26/02,
Gachasute! Dino Device Red,JP,Smilesoft,AGB-AAIJ-JPN,4542058000190,07/26/02,
Gachinko Pro Yakyuu,JP,Now Production,AGB-ANYJ-JPN,4582104070029,06/21/02,
Gadget Racers,US,Conspiracy Entertainment,AGB-AQAE-USA,815315000160,10/27/01,E
Gakkou no Kaidan: Hyakuyoubako no Fuuin,JP,TDK Core,AGB-P-BGHJ,4988026815388,07/22/04,
Gakkou o Tsukurou!! Advance,JP,Victor Interactive Software,AGB-P-AYSJ,4988110020957,12/07/01,
Gakuen Alice: DokiDoki Fushigi Taiken,JP,Kids Station,AGB-BASJ-JPN,4571137330842,11/18/04,
Gakuen Senki Muryou,JP,MTO,AGB-BGSJ-JPN,4536478000571,12/05/03,
Galaxy Angel Game Boy Advance: Moridakusan Tenshi no Full Course Okawari Jiyuu,JP,Marvelous Entertainment,AGB-AGZJ-JPN,4535506300188,09/13/02,
Galidor: Defenders of the Outer Dimension,US,Electronic Arts,AGB-AG8E-USA,014633145618,10/29/02,E
Gambler Densetsu Tetsuya: Yomigaeru Densetsu,JP,Athena,AGB-P-ATYJ,4988679000414,07/19/02,
Game & Watch Gallery 4,US,Nintendo,AGB-AQWE-USA,045496731960,10/28/02,E
Game Boy Advance Hardware,US,Nintendo,AGB-001,045496712105,06/11/01,
Game Boy Advance Video: All Grown Up! Volume 1,US,Majesco,AGB-MGUE-USA,096427013570,05/27/04,
Game Boy Advance Video: Cartoon Network Collection - Limited Edition,US,Majesco,AGB-MCME-USA,096427013884,2004,
Game Boy Advance Video: Cartoon Network Collection - Platinum Edition,US,Majesco,AGB-MCNE-USA,096427013907,04/15/05,
Game Boy Advance Video: Cartoon Network Collection - Premium Edition,US,Majesco,AGB-MCPE-USA,096427013877,11/10/04,
Game Boy Advance Video: Cartoon Network Collection - Special Edition,US,Majesco,AGB-MCSE-USA,096427013884,03/01/05,
Game Boy Advance Video: Cartoon Network Collection - Volume 1,US,Majesco,AGB-MCTE-USA,096427013600,06/24/04,
Game Boy Advance Video: Cartoon Network Collection - Volume 2,US,Majesco,AGB-MC2E-USA,096427013853,10/15/04,
Game Boy Advance Video: Codename: Kids Next Door - Volume 1,US,Majesco,AGB-MKDE-USA,096427013594,06/29/04,E
Game Boy Advance Video: Disney Channel Collection Volume 1,US,Majesco,AGB-MDCE-USA,096427013921,12/24/04,
Game Boy Advance Video: Disney Channel Collection Volume 2,US,Majesco,AGB-MDSE-USA,096427014188,04/04/05,E
Game Boy Advance Video: Dora The Explorer - Volume 1,US,Majesco,AGB-MDRE-USA,096427013457,05/14/04,
Game Boy Advance Video: Dragon Ball GT - Volume 1,US,Majesco,AGB-MDBE-USA,096427013655,09/09/04,
Game Boy Advance Video: DreamWorks Shark Tale,US,Majesco,AGB-MSAE-USA,096427014652,10/26/05,
Game Boy Advance Video: DreamWorks Shrek,US,Majesco,AGB-MSKE-USA,096427014638,October 2005,
Game Boy Advance Video: Nicktoons Collection - Volume 1,US,Majesco,AGB-MNCE-USA,096427013488,06/22/04,
Game Boy Advance Video: Nicktoons Collection - Volume 2,US,Majesco,AGB-MN2E-USA,096427013556,09/20/04,
Game Boy Advance Video: Nicktoons Collection - Volume 3,US,Majesco,AGB-MN3E-USA,096427013914,04/04/05,
Game Boy Advance Video: Pokemon - For Ho-Oh the Bells Toll!,US,Nintendo,AGB-MPAE-USA,045496734138,06/21/04,
Game Boy Advance Video: Pokemon - Johto Photo Finish,US,Nintendo,AGB-MPBE-USA,045496734145,06/21/04,
Game Boy Advance Video: Pokemon Beach Blank-out Blastoise / Go West Young Meowth,US,Nintendo,AGB-MPDE-USA,045496734572,09/27/04,
Game Boy Advance Video: Pokemon I Choose You / Squirtle Squad,US,Nintendo,AGB-MPCE-USA,045496734565,09/27/04,
Game Boy Advance Video: Shrek / Shark Tale,US,Hasbro Interactive,AGB-MSTE-USA,096427014669,09/08/06,
Game Boy Advance Video: Shrek / Shrek 2,US,Majesco,AGB-MSKE-USA/AGB-M2SE-USA,096427014751,10/09/07,
Game Boy Advance Video: Shrek 2,US,Majesco,AGB-M2SE-USA,096427014645,October 2005,
Game Boy Advance Video: Sonic X - Volume 1,US,Majesco,AGB-MSHE-USA,096427013501,05/14/04,
Game Boy Advance Video: Sonic X - Volume 2,US,Majesco,,096427013532,Canceled,
Game Boy Advance Video: SpongeBob SquarePants - Volume 1,US,Majesco,AGB-MSSE-USA,096427013426,05/14/04,
Game Boy Advance Video: SpongeBob SquarePants - Volume 2,US,Majesco,AGB-MS2E-USA,096427013464,05/14/04,
Game Boy Advance Video: SpongeBob SquarePants - Volume 3,US,Majesco,AGB-MS3E-USA,096427013754,November 2004,
Game Boy Advance Video: Strawberry Shortcake - Volume 1,US,Majesco,AGB-MSBE-USA,096427013495,05/14/04,
Game Boy Advance Video: Super Robot Monkey Team Hyper Force Go! - Volume 1,US,Majesco,AGB-MSRE-USA,096427014171,04/04/05,
Game Boy Advance Video: Teenage Mutant Ninja Turtles: Things Change - Volume 1,US,Majesco,AGB-MTME-USA,096427013518,07/05/04,
"Game Boy Advance Video: The Adventures of Jimmy Neutron, Boy Genius - Volume 1",US,Majesco,AGB-MJME-USA,096427013433,06/10/04,
Game Boy Advance Video: The Fairly OddParents! - Volume 1,US,Majesco,AGB-MFOE-USA,096427013419,05/14/04,
Game Boy Advance Video: The Fairly OddParents! - Volume 2,US,Majesco,AGB-MF2E-USA,096427013440,05/14/04,
Game Boy Advance Video: The Proud Family - Volume 1,US,Majesco,AGB-MFPE-USA,096427014065,03/14/05,
Game Boy Advance Video: Yu-Gi-Oh!: Yugi vs. Joey - Volume 1,US,Majesco,AGB-MYGE-USA,096427013525,07/05/04,
Game Boy Wars Advance 1+2,JP,Nintendo,AGB-BGWJ-JPN,4902370505245,11/25/04,A
Games Explosion!,US,THQ,AGB-BG7E-USA,785138322346,08/15/06,E
Ganbare! Dodge Fighters,JP,Bandai,AGB-BG8J-JPN,4543112240491,01/27/05,A
Garfield and His Nine Lives,US,The Game Factory,AGB-BG9E-USA,855433001304,05/10/06,E
Garfield: The Search For Pooky,US,The Game Factory,AGB-BGOE-USA,855433001014,11/14/05,E
Gauntlet / Rampart,US,DSI Games,AGB-B69E-USA,802068100483,11/03/05,E
Gauntlet: Dark Legacy,US,Midway,AGB-AYGE-USA,031719191079,11/25/02,T
Gegege no Kitarou: Kiki Ippatsu! Youkai Rettou,JP,Konami,AGB-P-BGKJ (RK329-J1),4988602101058,12/11/03,A
Gekido Advance: Kintaro's Revenge,US,Destination Software,AGB-AGEE-USA,802068100247,11/25/03,T
Gekitou Densetsu Noah: Dream Management,JP,Game Village,AGB-P-ANNJ,4525642000158,03/20/03,
Gem Smashers,US,Metro3D,AGB-AZSE-USA,650001555117,07/01/03,E
Genseishin Justirisers: Sochaku! Chikyuu no Senshi-tachi,JP,Konami,AGB-BGJJ-JPN,4988602118148,12/23/04,A
Gensou Maden Saiyuuki: Hangyaku no Toshin Taishi,JP,Digital Kids,AGB-BGMJ-JPN,4525785000022,08/01/03,
Gensou Suikoden: Card Stories,JP,Konami,AGB-AGKJ-JPN,4542084000300,09/13/01,
Get Ride! AMDriver: Senkou no Hero Tanjou,JP,Konami,AGB-BGIJ-JPN,4988602113495,07/22/04,A
Get Ride! AMDriver: Shutsugeki! Battle Party,JP,Konami,AGB-BGPJ-JPN,4988602114348,12/16/04,A
GetBackers Dakkanya: Jagan Fuuin!,JP,Konami,AGB-P-BGFJ (RK332-J1),4988602101836,09/04/03,A
GetBackers Dakkanya: Jigoku no Scaramouche,JP,Konami,AGB-AGBJ-JPN,4988602079241,04/26/01,
GetBackers Dakkanya: Metropolis Dakkan Sakusen!,JP,Konami,AGB-P-A8GJ (RK315-J1),4988602094084,03/20/03,A
Ghost Rider,US,2K Games,AGB-BR8E-USA,710425350337,02/13/07,T
Ghost Trap,JP,Eidos Interactive,AGB-P-AGVJ,4522208001208,07/25/02,
Global Star Sudoku Fever,US,Take-Two Interactive,AGB-B3ZE-USA,710425259418,02/09/06,E
GlucoBoy,AU,Guidance Interactive,,,11/14/05,
Go! Go! Beckham! Adventure on Soccer Island,EU,Rage Software,AGB-AGQP,,2002,
Gods,EU,Crawfish Interactive,,,Canceled,
Godzilla: Domination!,US,Infogrames,AGB-AG4E-USA,742725242524,11/11/02,E
Goemon: New Age Shutsudou!,JP,Konami,AGB-AGNJ-JPN,4542084000331,02/28/02,
Gokingyou Monogatari,JP,Culture Brain,,,Canceled,
Goku Mahjong Deluxe: Mirai Senshi 21,JP,Athena,AGB-AKMJ-JPN,4988679000407,08/10/01,
Golden Nugget Casino,US,Majesco,AGB-BGGE-USA,096427013778,11/16/04,E
Golden Nugget Casino / Texas Hold 'Em Double Pack,US,Majesco,AGB-BWCE-USA,096427014362,April 2005,E
Golden Sun,US,Nintendo,AGB-AGSE-USA,045496731489,11/11/01,E
Golden Sun: The Lost Age,US,Nintendo,AGB-AGFE-USA,045496731908,04/14/03,E
Gradius Galaxies,US,Konami,AGB-AGAE-USA,083717500131,11/12/01,E
Granbo,JP,Capcom,AGB-AIBJ-JPN,4976219635127,12/28/01,
Grand Theft Auto,US,Rockstar Games,AGB-BGTE-USA,710425253775,10/26/04,M
Grand Theft Auto III,US,Destination Software,,,Canceled,M
Greg Hastings' Tournament Paintball Max'd,US,Activision Value,AGB-BGQE-USA,047875752290,01/31/06,E10+
Gremlins: Stripe vs Gizmo,US,DreamCatcher Interactive,AGB-AGGE-USA,625904362902,11/27/02,E
Groove Adventure Rave: Hikari to Yami no Daikessen,JP,Konami,AGB-ARVJ-JPN,4988602086300,03/20/02,
Guilty Gear X Advance Edition,US,Sammy Studios,AGB-AGXE-USA,808777402894,08/29/02,T
Gumby vs. the Astrobots,US,Namco,AGB-BGVE-USA,722674500135,08/09/05,E
Gunstar Super Heroes,US,Sega,AGB-BHGE-USA,010086600292,10/25/05,E10+
Guru Logic Champ,JP,Compile,AGB-AGCJ-JPN,4988161100776,11/29/01,
Gyakuten Saiban,JP,Capcom,AGB-ASBJ-JPN,4976219535915,10/12/01,
Gyakuten Saiban 2,JP,Capcom,AGB-A3GJ-JPN,4976219735902,10/18/02,
Gyakuten Saiban 3,JP,Capcom,AGB-A3JJ-JPN,4976219835992,01/23/04,B
Hachiemon,JP,Namco,AGB-P-A8EJ,4907892042162,07/04/03,
Hagane no Renkinjutsushi: Meisou no Rinbukyoku,JP,Bandai,AGB-BHRJ-JPN,4543112240507,03/26/04,A
Hagane no Renkinjutsushi: Omoide no Soumeikyoku,JP,Bandai,AGB-BH2J-JPN,4543112249463,07/22/04,A
Hajime no Ippo: The Fighting,JP,ESP Software,AGB-A2HJ-JPN,4520923030022,12/12/02,
Halloween,EU,Wanadoo,,,Canceled,
Hamepane Tokyo Mew Mew,JP,Takara,AGB-AM7J-JPN,4904880139194,07/11/02,
Hamster Club 3,JP,Jorudan,AGB-AJHJ-JPN,4941013900238,03/29/02,
Hamster Club 4: Shigessa Daidassou,JP,Jorudan,AGB-A4KJ-JPN,4941013900184,07/18/03,
Hamster Monogatari 2 GBA,JP,Culture Brain,AGB-AHBJ-JPN,4967996990981,10/19/01,
Hamster Monogatari 3 GBA,JP,Culture Brain,AGB-A83J-JPN,4967996200325,12/24/02,
"Hamster Monogatari 3EX, 4, Special",JP,Culture Brain,AGB-BHSJ-JPN,4967996200462,11/28/03,
Hamster Monogatari Collection,JP,Culture Brain,AGB-BHCJ-JPN,4967996200356,05/23/03,
Hamster Paradise Advanchu,JP,Atlus,AGB-AHAJ-JPN,4984995101026,07/19/02,
Hamster Paradise: Pure Heart,JP,Atlus,AGB-A82J-JPN,4984995101071,07/11/03,A
Hamtaro: Ham-Ham Games,US,Nintendo,AGB-B85E-USA,045496734183,07/27/04,E
Hamtaro: Ham-Ham Heartbreak,US,Nintendo,AGB-AH3E-USA,045496732363,04/08/03,E
Hamtaro: Rainbow Rescue,EU,Nintendo,AGB-A84P-EUR,,10/29/04,3+
Hanabi Hyakkei Advance,JP,Aruze Corp,AGB-P-BHAJ,4524073320019,07/29/04,A
Hanafuda Trump Mahjong: Depachika Wayounaka,JP,Global A,AGB-ADYJ-JPN,4542082000142,06/27/02,
Hanasaki Kassen,JP,Nintendo,,,Canceled,
Happy Feet,US,Midway,AGB-BH3E-USA,031719191604,11/14/06,E
Happy Trump 20 (Minna no Soft Series),JP,Success,AGB-BTLJ-JPN,4944076003786,01/14/05,A
Hardcore Pinball,US,Telegames,AGB-AH6E-USA,834815002054,12/16/02,E
Hardcore Pool,US,Telegames,,834815002108,Canceled,E
Harlem Globetrotters: World Tour,US,DSI Games,AGB-BHNE-USA,802068100889,10/02/06,E
Harobots: Robo Hero Battling!!,JP,Sunrise Interactive,AGB-AHQJ-JPN,4526519000318,07/05/02,
Harry Potter Collection,EU,EA Games,,5030930056704,10/10/07,3+
Harry Potter and the Chamber of Secrets,US,EA Games,AGB-A7HE-USA,014633145489,11/05/02,E
Harry Potter and the Goblet of Fire,US,Electronic Arts,AGB-BH8E-USA,014633149838,11/08/05,E
Harry Potter and the Order of the Phoenix,US,EA Games,AGB-BJXE-USA,014633157260,07/10/07,E
Harry Potter and the Prisoner of Azkaban,US,EA Games,AGB-BHTE-USA,014633147803,05/25/04,E
Harry Potter and the Sorcerer's Stone,US,Electronic Arts,AGB-AHRE-USA,014633143454,11/15/01,E
Harry Potter: Quidditch World Cup,US,Electronic Arts,AGB-BHPE-USA,014633147018,10/28/03,E
Harukanaru Toki no Naka de,JP,Koei,AGB-ARNJ-JPN,4988615017506,08/23/02,
Harvest Moon: Friends of Mineral Town,US,Natsume,AGB-A4NE-USA,719593020271,11/17/03,E
Harvest Moon: More Friends of Mineral Town,US,Natsume,AGB-BFGE-USA,719593020301,07/26/05,E
Hatena Satena,JP,Hudson,AGB-AHSJ-JPN,4988607005610,10/04/01,
Heart of Darkness,EU,Infogrames,,,Canceled,
Heidi: The Game,EU,East Entertainment Media,AGB-BHJP-EUR,,12/16/05,3+
Hello Kitty Collection: Miracle Fashion Maker,JP,Imagineer,AGB-AKTJ-JPN,4965857070988,10/19/01,
Hello Kitty: Happy Party Pals,US,THQ,AGB-B86E-USA,755142781002,10/11/05,E
Hello! Idol Debut,JP,TDK Core,AGB-BHDJ-JPN,4988026816170,12/09/04,
Hey Arnold! The Movie,US,THQ,AGB-AAEE-USA,785138321066,05/29/02,E
Hi Hi Puffy AmiYumi: Kaznapped!,US,D3Publisher,AGB-BHHE,879278310001,11/20/05,E
Higanbana,JP,Athena,AGB-P-AHZJ,4988679000438,11/29/02,
High Heat Major League Baseball 2002,US,3DO,AGB-ASSE-USA,790561523215,09/16/01,E
High Heat Major League Baseball 2003,US,3DO,AGB-AHHE-USA,790561528814,03/05/02,E
High Heat Major League Baseball 2004,US,3DO,,,Canceled,E
Hikaru no Go,JP,Konami,AGB-AHKJ-JPN,4988602083415,10/25/01,
Hikaru no Go 2,JP,Konami,AGB-AKEJ-JPN,4988602089424,07/18/02,
Hiryu no Ken I+II Plus,JP,Culture Brain,,,Canceled,
Horsez,US,Ubisoft,AGB-BHUE-USA,008888143260,07/02/07,E
Hot Potato!,US,Bam Entertainment,AGB-AHPE-USA,682384320099,07/01/01,E
Hot Wheels: All Out,US,DSI Games,AGB-BHXE-USA,802068100728,09/13/06,E
Hot Wheels: Burnin' Rubber,US,THQ,AGB-AHWE-USA,785138320953,11/21/01,E
Hot Wheels: Stunt Track Challenge,US,THQ,AGB-BHEE-USA,785138321608,11/10/04,E
Hot Wheels: Stunt Track Challenge / Hot Wheels: World Race,US,Destination Software,AGB-BQJE-USA,802068101022,08/30/06,E
Hot Wheels: Velocity X,US,THQ,AGB-AH8E-USA,785138321127,10/31/02,E
Hot Wheels: World Race,US,THQ,AGB-BHWE-USA,785138321486,11/14/03,E
Hudson Best Collection Vol. 1: Bomberman Collection,JP,Hudson,AGB-B7IJ-JPN,4988607006020,12/22/05,A
Hudson Best Collection Vol. 2: Lode Runner Collection,JP,Hudson,AGB-B72J-JPN,4988607006037,12/22/05,A
Hudson Best Collection Vol. 3: Action Collection,JP,Hudson,AGB-B73J-JPN,4988607006044,12/22/05,A
Hudson Best Collection Vol. 4: Nazotoki Collection,JP,Hudson,AGB-B74J-JPN,4988607006051,12/22/05,A
Hudson Best Collection Vol. 5: Shooting Collection,JP,Hudson,AGB-B75J-JPN,4988607006068,01/19/06,A
Hudson Best Collection Vol. 6: Bouken Jima Collection,JP,Hudson,AGB-B76J-JPN,4988607006075,01/19/06,A
Hugo 2in1: Bukkazoom! / The Evil Mirror,EU,ITE Media,AGB-B2HP-EUR,,10/20/05,3+
Hugo Bukkazoom!,EU,ITE Media,AGB-AZHP-EUR,,10/31/03,3+
Hugo: The Evil Mirror,US,Namco,AGB-AHJE-USA,722674500166,04/24/05,E
Hunter X Hunter: Minna Tomodachi Daisakusen!!,JP,Konami,AGB-A8NJ-JPN,4988602094237,04/24/03,A
Hyperspace Delivery Boy!,US,Majesco,,,Canceled,E
I Spy Challenger!,US,"Scholastic, Inc.",AGB-A4CE-USA,078073459179,10/09/02,E
I-Ninja,US,Destination Software,,,Canceled,
IK+,US,AIA,AGB-A3KE-USA,839204000031,2003,E
Ice Age,US,Ubisoft,AGB-AIAE-USA,008888140207,03/18/02,E
Ice Age 2: The Meltdown,US,Sierra Entertainment,AGB-BIAE-USA,020626724456,03/14/06,E
Ice Nine,US,Bam Entertainment,AGB-AR3E-USA,682384320235,02/28/05,T
Ignition Collection: Volume 1: 3 Games in 1: Animal Snap + World Tennis Stars + Super Dropzone,EU,Ignition Entertainment,,,03/17/06,3+
Igo (Minna no Soft Series),JP,Success,,,Canceled,
Initial D: Another Stage,JP,Sammy Studios,AGB-AINJ-JPN,4991694000529,04/26/02,
Inspector Gadget Racing,EU,LSP,AGB-AIRP-EUR,,02/28/03,
Inspector Gadget: Advance Mission,US,DreamCatcher Interactive,AGB-AIGE-USA,625904348906,11/29/01,E
International Karate Advanced,EU,Studio 3,AGB-AIKP-EUR,5014293105019,11/30/01,3+
International Superstar Soccer,EU,Konami,AGB-AISP-EUR,,11/23/01,
International Superstar Soccer Advance,EU,Konami,AGB-AY2P-EUR,,01/24/03,
Inukko Club: Fukumaru no Daibouken,JP,Jorudan,AGB-AI9J-JPN,4941013900153,12/13/02,
Inuyasha: Naraku no Wana! Mayoi no Mori no Shoutaijou,JP,Takara,AGB-AIYJ-JPN,4904880139767,01/23/03,
Invader,EU,Xicat Interactive,AGB-P-AIVP,,10/18/02,
Iridion 3D,US,Majesco,AGB-AI3E-USA,096427012467,05/29/01,E
Iridion II,US,Majesco,AGB-AI2E-USA,096427012986,05/29/03,E
Iron Kid,KO,Daiwon C&A,AGB-BIRK-KOR,,2007,
Island Xtreme Stunts,US,Electronic Arts,AGB-AXTE-USA,014633145588,11/15/02,E
Isseki Hacchou: Kore 1-pon de 8 Shurui!,JP,Konami,AGB-AIEJ-JPN,4988602087321,03/28/02,
It's Mr Pants,US,THQ,AGB-BPIE-USA,785138321547,11/15/05,E
J.League Pocket,JP,Konami,AGB-AJPJ-JPN,4541964000058,03/21/01,
J.League Pocket 2,JP,Konami,AGB-AJ2J-JPN,4541964000195,02/28/02,
J.League Pro Soccer Club o Tsukurou! Advance,JP,Sega,AGB-AC2J-JPN,4974365860080,09/05/02,
J.League Winning Eleven Advance 2002,JP,Konami,AGB-A2JJ-JPN,4542084000607,10/10/02,
JGTO Kounin Golf Master Mobile: Japan Golf Tour Game,JP,Konami,AGB-AGMJ-JPN,4988602081534,07/26/01,
JaJaMaru Jr. Denshouki - Jaleco Collection Mo AriSoro,JP,Jaleco Entertainment,AGB-P-BNJJ,4907859114055,05/27/04,A
Jackie Chan Adventures: Legend of the Dark Hand,US,Activision,AGB-AJCE-USA,047875802773,11/06/01,E
Jaguar Machine Sashuu Senyou Soft: Kirby Family,JP,Jaguar,,,Canceled,
James Pond: Codename Robocod,US,Valcon Games,AGB-AJDE-USA,853333001011,08/16/05,E
Jazz Jackrabbit,US,Jaleco Entertainment,AGB-AJJE-USA,032264235010,01/03/03,E
Jet Grind Radio,US,THQ,AGB-AJRE-USA,785138321325,06/26/03,E
Jet Riders,US,,,,Canceled,E
Jim Henson's Muppets in Spy Muppets: License to Croak,US,TDK Mediactive,AGB-BSSE-USA,739069625144,11/18/03,E
Jimmy Neutron: Boy Genius,US,THQ,AGB-AJNE-USA,785138320922,11/09/01,E
Jinsei Game Advance,JP,Takara,AGB-AZGJ-JPN,4904880138951,04/18/02,
Jissen Pachi-Slot Hisshouhou! Juuou Advance,JP,Sammy Studios,AGB-AJUJ-JPN,4991694000512,03/22/02,
Jonny Moseley: Mad Trix,US,3DO,AGB-AJME-USA,790561523918,02/15/02,E
Juka and the Monophonic Menace,US,SouthPeak Games,AGB-BJKE-USA,612561800045,10/24/06,E
Jurassic Park III: Island Attack,US,Konami,AGB-AJQE-USA,083717500094,11/26/01,E
Jurassic Park III: Park Builder,US,Konami,AGB-AJ3E-USA,083717500063,09/10/01,E
Jurassic Park III: The DNA Factor,US,Konami,AGB-ADNE-USA,083717500056,07/16/01,E
Jurassic Park Institute Tour: Dinosaur Rescue,JP,Rocket Company,AGB-AJ8J-JPN,4542058000220,07/18/03,A
Justice League Heroes: The Flash,US,Warner Bros. Interactive Entertainment,AGB-BJHE-USA,788687400237,10/17/06,E10+
Justice League: Chronicles,US,Midway,AGB-BJLE-USA,031719191215,11/12/03,E
Justice League: Injustice for All,US,Midway,AGB-AJLE-USA,031719198948,11/17/02,E
K-1 Pocket Grand Prix,JP,Konami,AGB-AKVJ-JPN,4988602086331,03/14/02,
K-1 Pocket Grand Prix 2,JP,Konami,AGB-A2OJ-JPN,4988602093803,11/28/02,
KAO the Kangaroo,US,Titus Software,AGB-AKKE-USA,091493544195,12/11/01,E
Kaeru B Back,JP,Kadokawa,AGB-AKDJ-JPN,4997766100043,03/29/02,
Kaiketsu Zorori to Mahou no Yuuenchi,JP,Bandai,AGB-BKOJ-JPN,4543112249470,07/15/04,A
Kaisertal: Fight the Necronis War,US,Xicat Interactive,,,Canceled,
Kamaitachi no Yoru Advance,JP,ChunSoft,AGB-AKZJ-JPN,4932345029230,06/28/02,
Kami no Kijutsu: Illusion of the Evil Eyes,JP,Konami,AGB-AG2J-JPN,4988602086348,03/28/02,
Kappa no Kai-Kata: Katan Daibouken,JP,Konami,AGB-BK8J-JPN,4582114080384,03/17/05,A
Karnaaj Rally,US,Jaleco Entertainment,AGB-AYKE-USA,032264245019,01/02/03,E
Kawa no Nushi Tsuri 3+4 (Best Collection),JP,Marvelous Entertainment,AGB-BN4J-JPN,4988110022159,02/09/06,A
Kawa no Nushi Tsuri 5: Fushigi no Mori Kawa,JP,Victor Interactive Software,AGB-AN5J-JPN,4988110020971,03/15/02,
Kawaii Hamster (Nakayoshi Pet Advance Series 1),JP,MTO,AGB-AH7J-JPN,4536478000298,10/26/01,
Kawaii Koinu (Nakayoshi Pet Advance Series 2),JP,MTO,AGB-AI7J-JPN,4536478000311,03/22/02,
Kawaii Pet Game Gallery,JP,Culture Brain,AGB-BKGJ-JPN,4967996200431,09/26/03,
Kawaii Pet Game Gallery 2,JP,Culture Brain,AGB-BKPJ-JPN,4967996200592,12/17/04,
Kawaii Pet Shop Monogatari 3,JP,Pacific Century Cyber Works,AGB-P-A63J,4907859114017,06/28/02,
Keitai Denjuu Telefang 2: Power (Limited),JP,Smilesoft,AGB-ATPJ-JPN,4542058000107,04/26/02,
Keitai Denjuu Telefang 2: Speed (Limited),JP,Smilesoft,AGB-ATSJ-JPN,4542058000114,04/26/02,
Kelly Slater's Pro Surfer,US,Activision,AGB-AS3E-USA,047875803572,08/21/02,E
Keroro Gunsou Taiketsu! Keroro Cart de Arimasu!!,JP,Sunrise Interactive,AGB-P-BKJJ,4526519000066,12/09/04,A
Kerplunk! / Toss Across / Tip It,US,DSI Games,AGB-BXCE-USA,802068100742,03/16/07,E
Kessakusen! Ganbare Goemon 1+2: Yuki-hime to Magginesu,JP,Konami,AGB-BG2J-JPN,4988602116786,04/21/05,A
Kid Paddle,EU,Atari SA,AGB-BYLP-EUR,3546430119495,11/15/05,7+
Kidou Gekidan Haro Ichiza: Haro no Puyo Puyo,JP,Bandai,AGB-BH6J-JPN,4543112341655,07/21/05,A
Kidou Senshi Gundam Seed Destiny,JP,Bandai,AGB-B42J-JPN,4543112277190,11/25/04,A
Kidou Senshi Gundam Seed: Tomo to Kimi to Koko de,JP,Bandai,AGB-BGNJ-JPN,4543112240590,05/13/04,A
Kidou Tenshi Angelic Layer,JP,Epoch,AGB-AALJ-JPN,4905040377401,12/21/01,
Kien,US,Destination Software,,802068100193,Canceled,E
Killer 3D Pool,US,Destination Software,AGB-B3LE-USA,802068100292,05/02/05,E
Kingdom Hearts: Chain of Memories,US,Square Enix,AGB-B8CE-USA,662248904177,12/07/04,E
Kinniku Banzuke: Kimeru! Kiseki no Kanzen Seiha,JP,Konami,AGB-AK5J-JPN,4988602085297,12/06/01,
Kinniku Banzuke: Kongou-Kun no Daibouken!,JP,Konami,AGB-AK4J-JPN,4988602081572,07/26/01,
Kirby & the Amazing Mirror,US,Nintendo,AGB-B8KE-USA,045496734190,10/18/04,E
Kirby's Tilt 'n' Tumble Advance,US,Nintendo,,,Canceled,
Kirby: Nightmare in Dream Land,US,Nintendo,AGB-A7KE-USA,045496731830,12/02/02,E
Kiseka Angel,JP,Culture Brain,,,Canceled,
Kiss x Kiss: Seirei Gakuen,JP,Bandai,AGB-B2KJ-JPN,4543112277145,12/02/04,A
