title,region,publisher,productId,upc,releaseDate,rating
Official US PlayStation Magazine 54,US,Ziff Davis Media,SCUS-94664,Other,March 2002,
Official US PlayStation Magazine 6,US,Ziff Davis Media,SCUS-94213,Other,March 1998,
Official US PlayStation Magazine 7,US,Ziff Davis Media,SCUS-94214,Other,April 1998,
Official US PlayStation Magazine 8,US,Ziff Davis Media,SCUS-94215,Other,May 1998,
Official US PlayStation Magazine 9,US,Ziff Davis Media,SCUS-94216,Other,June 1998,
Ogarian Atoden,JP,Visual Arts,,,Canceled,
Ogre Battle: The March of the Black Queen,US,Atlus,SLUS-00467,730865510054,07/31/97,K-A
Oh No!,JP,"Asmik Ace Entertainment, Inc",SLPS-02764,4988126510312,11/16/00,
Oha Star Dance Dance Revolution,JP,Konami,SLPM-86603,4542084000003,09/14/00,
Oja Majo Doremi Dokkan! Nijiiro Paradise,JP,Bandai,SLPS-03497,4543112136640,11/28/02,
Ojyousama Express,JP,MediaWorks,SLPS-01495 - SLPS-01496,4942330412312,07/30/98,
Okappari-Oh,JP,Naxat Soft,SLPS-01524,4988658987095,08/06/98,
Olympia Takasago: Virtua Pachi-Slot III,JP,Map Japan,SLPS-01386,4933766922094,05/21/98,
Olympia Yamasa: Virtua Pachi-Slot II,JP,Map Japan,SLPS-00714,4933766921066,04/18/97,
Olympic Soccer: Atlanta 1996,US,Eidos Interactive,SLUS-00156,,07/18/96,K-A
Olympic Summer Games: Atlanta 1996,US,Eidos Interactive,SLUS-00148,743175952773,07/23/96,K-A
Omega Assault,EU,Phoenix Games,SLES-04051,,08/19/04,3+
Omega Boost,US,SCEA,SCUS-94449,711719444923,08/31/99,E
Omiai Commando: Bakappuru ni Tukkomi o,JP,Enix Corporation,SLPM-86439,4988601003322,03/30/00,
Omikron: The Nomad Soul,US,Eidos Interactive,,,Canceled,
Omise de Tensyu,JP,TechnoSoft,SLPS-01876,4907095000624,04/08/99,
Omizu no Hanamichi,JP,Pony Canyon,SLPS-02815,4988013114906,08/17/00,
One,US,ASC Games,SLUS-00469,729627320154,11/30/97,T
One Piece Grand Battle!,EU,Bandai,SLES-03807,,2003,
One Piece Mansion,US,Capcom,SLUS-01406,013388210626,09/30/01,E
One Piece: Ocean's Dream,JP,Bandai,SLPS-03550,4543112141040,05/01/03,A
One Piece: Tobidase Kaizokudan!,JP,Bandai,SLPS-03252,4543112033222,08/02/01,
One Two Smash: Tanoshii Tennis,JP,Hect,SLPS-02585,4961508006177,02/24/00,
One on One,JP,Jorudan,SLPS-01706,4941013900023,11/26/98,
Ongaku Tsukuru 3,JP,Enterbrain,SLPS-03161,4541993000043,03/08/01,
Ongaku Tsukuru: Kanade-Ru 2,JP,ASCII Entertainment,SLPS-00903,4988606101290,03/12/98,
Oni Rei: Fukkatsu (Pandora Max Series Vol. 6),JP,Pandora Box,SLPS-03106,4945640000064,03/22/01,
Onimusha,JP,Capcom,,,Canceled,
Ooedo Huusui Ingaritsu Hanabi 2,JP,Magical Company (Mahou),SLPS-02814,4990951997022,06/22/00,
Option Tuning Car Battle,JP,MTO,SLPS-01207,4536478000014,01/15/98,
Option Tuning Car Battle 2,JP,Jaleco Entertainment,SLPS-01857,4907859108191,02/18/99,
Option Tuning Car Battle Spec-R,JP,MTO,SLPS-02587,4536478000083,05/11/00,
Oracle no Houseki: Jewels of the Oracle,JP,SunSoft,SLPS-00240,4907940211441,12/06/96,
Ore no Ryouri,JP,SCEI,SCPS-10099,4948872100991,09/09/99,
Ore no Shikabane o Koete Yuke,JP,SCEI,SCPS-10074,4948872100748,06/17/99,
Osaka Naniwa Matenrow,JP,Kid,SLPS-02013,4933516903090,04/08/99,
Oshigoto-shiki Jinsei Game: Mezase Shokugyou King,JP,Takara,SLPS-03056,4904880138333,12/14/00,
Otenami Haiken (SuperLite Gold Series),JP,Success,SLPM-86819,4944076001874,06/21/01,
Otenki Kororin,JP,Takumi Corporation,SLPM-87047,4571128000013,05/02/02,
Othello World II: Yume to Michi e no Chousen,JP,Tsukuda Original,SLPS-00136,4975430040291,12/08/95,
Otona no Asobi (Nichibutsu Collection 2000),JP,Nichibutsu,SLPS-02459,4960641090203,12/02/99,
Ouji-sama LV1,JP,Kid,SLPS-03412,4933516203251,03/20/02,
Ouji-sama LV1.5,JP,Kid,SLPS-03534,4933516303272,02/20/03,
Oukyuu no Hihou: Tenshon,JP,Vap,SLPS-00438,4988021095358,09/27/96,
Ouma ga Toki,JP,Victor Interactive Software,SLPS-03235,4988110020865,08/09/01,
Ouma ga Toki 2,JP,Victor Interactive Software,SLPS-03272,4988110020902,09/13/01,
Out Live: Be Eliminate Yesterday,JP,SunSoft,SLPS-00746,4907940211434,07/24/97,
Over Drivin' Skyline Memorial,JP,Electronic Arts Victor,SLPS-01024,4938833004666,10/02/97,
OverBlood,US,Electronic Arts,SLUS-00464,014633077902,05/22/97,T
OverBlood 2,EU,Evolution Games,"SLES-01879, SLES-11879",8027190000018,04/13/01,
"Oyaji no Jikan: Nechan, Hanafuda de Shoubu Ya",JP,Visit,SLPS-02591,4939915000330,02/17/00,
"Oyaji no Jikan: Nechan, Mahjong de Shoubu Ya",JP,Visit,SLPS-02592,4939915000323,02/17/00,
"Oyaji no Jikan: Nechan, Tsuri Iku De!",JP,Visit,SLPS-02590,4939915000347,02/17/00,
Oz No Mahoutsukai -Another World- RungRung,US,GungHo,NPUF-30048,PSOne Classics,03/12/13,
P.K.'s Math Studio 1,US,Lightspan,,Other,1998,
P.K.'s Place 1: Party on the Patio!,US,Lightspan,,Other,1998,
P.K.'s Place 2: Hoopo at Sea!,US,Lightspan,,Other,1998,
P.K.'s Place 3: Carlos at the Races!,US,Lightspan,,Other,1998,
P.K.'s Place 4: Daphne and the Seventh Wonder!,US,Lightspan,,Other,1998,
PAL: Shinken Densetsu,JP,Tohoku Shinsha,SLPS-00346,4933364895028,04/25/97,
PAQA,JP,SCEI,SCPS-10097,4948872100977,09/22/99,
PD Ultraman Invader,JP,Bandai,SLPS-00195,4902425484068,12/22/95,
PGA European Tour Golf,EU,Infogrames,SLES-02061,3546430005590,1999,
PGA Tour 96 (Long Box),US,Electronic Arts,SLUS-00016,,September 1995,K-A
PGA Tour 97,US,EA Sports,SLUS-00261,,09/30/96,K-A
PGA Tour 98,US,Electronic Arts,SLUS-00517,014633078503,09/27/97,K-A
PO'ed (Long Box),US,Accolade,SLUS-00097,015605750045,April 1996,M
PS One Kids Autumn 2000,EU,SCEE,SCED-03238,Other,2000,3+
"PSone Wherever, Whenever, Forever.",US,SCEA,SCUS-94799,,2001,M
PaRappa the Rapper,US,SCEA,SCUS-94183,711719418320,10/31/97,K-A
Pac-Man Ghost Zone,US,Namco,,,Canceled,
Pac-Man World,US,Namco,SLUS-00439,722674020701,09/30/99,E
Pacapaca Passion,JP,Produce,SLPS-02122,4518262000011,06/24/99,
Pacapaca Passion 2,JP,Produce,SLPS-02720,4518262000035,04/27/00,
Pacapaca Passion Special,JP,CyberFront,SLPS-03420,4521923010069,04/04/02,
Pachi Pachi Saga,JP,TEN,SLPS-00288,4997940200026,04/26/96,
Pachi Slot Teiou: Big Wave - Pika Gorou - BB Junkie 7,JP,Bull's Eye,SLPS-01848,4997232100041,01/28/99,
Pachi-Slot Aruze Oukoku,JP,Aruze Corp,SLPS-01968,4524073111013,06/03/99,
Pachi-Slot Aruze Oukoku 2,JP,Aruze Corp,SLPS-02416,4524073111020,11/25/99,
Pachi-Slot Aruze Oukoku 3,JP,Aruze Corp,SLPS-02846,4524073111037,07/19/00,
Pachi-Slot Aruze Oukoku 4,JP,Aruze Corp,SLPS-03089,4524073111051,12/14/00,
Pachi-Slot Aruze Oukoku 5,JP,Aruze Corp,SLPS-03280,4524073111075,11/15/01,
Pachi-Slot Kanzen Kaiseki: Wet2 Poker,JP,Human Entertainment,SLPS-01308,4959143900240,03/12/98,
Pachi-Slot Kanzen Kouryaku 1: Universal Koushiki Gaido Volume 1,JP,Syscom,SLPS-00752,4517120396068,03/14/97,
Pachi-Slot Kanzen Kouryaku 2: Universal Koushiki Gaido Volume 2,JP,Syscom,SLPS-00943,4517120397010,07/31/97,
Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,JP,Syscom,SLPS-01550,4517120397072,08/06/98,
Pachi-Slot Kanzen Kouryaku: Takasago Super Project,JP,Syscom,SLPS-03110,4517120300119,05/24/01,
Pachi-Slot Kanzen Kouryaku: Takasago Super Project 2,JP,Syscom,SLPM-86962,4517120301093,12/06/01,
Pachi-Slot Kanzen Kouryaku: Universal Koushiki Gaido Volume 4,JP,Syscom,SLPS-02127,4517120399014,06/24/99,
Pachi-Slot Master,JP,Sammy Studios,SLPS-01927,4997940200101,03/18/99,
Pachi-Slot Teiou 2,JP,Mecko,SLPS-02217,4997232100065,08/26/99,
Pachi-Slot Teiou 3,JP,Media Entertainment,SLPS-02413,4997232100072,12/02/99,
Pachi-Slot Teiou 4,JP,Media Entertainment,SLPS-02564,4997232100089,01/27/00,
Pachi-Slot Teiou 5,JP,Media Entertainment,SLPS-02627,4997232100096,03/16/00,
Pachi-Slot Teiou 6,JP,Media Entertainment,SLPS-02657,4997232100140,06/22/00,
Pachi-Slot Teiou 7,JP,Media Entertainment,SLPS-02991,4997232100232,10/12/00,
Pachi-Slot Teiou Maker Suishou Manual 1: Beat the Dragon 2,JP,Media Entertainment,SLPS-03029,4997232100249,11/30/00,
Pachi-Slot Teiou Maker Suishou Manual 2: Ice Story,JP,Media Entertainment,SLPS-03158,4997232100300,03/01/01,
Pachi-Slot Teiou Maker Suishou Manual 3: I'm Angel,JP,Media Entertainment,SLPS-03130,4997232100270,04/26/01,
Pachi-Slot Teiou Maker Suishou Manual 4: Ekizosuto,JP,Media Entertainment,SLPS-03217,4997232100331,05/31/01,
Pachi-Slot Teiou Maker Suishou Manual 5: Race Queen 2 Tomcat,JP,Media Entertainment,SLPS-03245,4997232100348,08/30/01,
Pachi-Slot Teiou Maker Suishou Manual 6: Takarabune,JP,Media Entertainment,SLPS-03329,4997232100379,11/15/01,
Pachi-Slot Teiou Maker Suishou Manual 7: Trick Monster 2,JP,Media Entertainment,SLPS-03391,4997232100393,02/14/02,
Pachi-Slot Teiou Mini: Dr. A7,JP,Bull's Eye,SLPS-02114,4997232100058,06/24/99,
Pachi-Slot Teiou W,JP,Media Entertainment,SLPS-02782,4997232100188,08/10/00,
Pachi-Slot Teiou: Battle Night / Atlantis Dome,JP,Media Entertainment,SLPS-03108,4997232100263,12/28/00,
Pachi-Slot Teiou: Bunny Girl SP,JP,Media Entertainment,SLPS-03265,4997232100362,08/09/01,
Pachi-Slot Teiou: CR Soreite Hama-Chan 2,JP,Media Entertainment,SLPS-03254,4997232100355,08/30/01,
Pachi-Slot Teiou: D-Train Pegasus,JP,Media Entertainment,SLPS-03455,4997232100461,08/29/02,
Pachi-Slot Teiou: Golgo 13 - Las Vegas,JP,Media Entertainment,SLPS-03441,4997232100416,05/30/02,
Pachi-Slot Teiou: Naniwaou Fubuki,JP,Media Entertainment,SLPS-03423,4997232100409,04/18/02,
Pachi-Slot Teiou: Shimabai 30,JP,Media Entertainment,SLPS-03442,4997232100447,06/20/02,
Pachi-Slot Teiou: Yamasa Remix,JP,Media Entertainment,SLPS-02905,4997232100225,08/31/00,
Pachinko & Pachi-Slot Parlor! Pro Extra,JP,Nippon Telenet,SLPS-02860,4988624900240,09/28/00,
Pachinko Aruze Oukoku,JP,Aruze Corp,,,Canceled,
Pachinko Daisuki,JP,Seta Corporation,SLPS-00413,4963919540066,09/20/96,
Pachinko Dream,JP,Konami,SLPM-86006,4988602010466,10/18/96,
Pachinko Hall Shinso Dai Kaiten,JP,Nexton,SLPS-01089,4995669000422,02/26/98,
Pachiokun: Pachinko Land Adventure,JP,Coconuts Japan,SLPS-00037,4953507950377,04/14/95,
Pachitte Chonmage,JP,Hack Berry,SLPS-02419,4527716100016,11/25/99,
Pachitte Chonmage 2,JP,Hack Berry,SLPS-02575,4527716100023,06/01/00,
Pachitte Chonmage 3,JP,Hack Berry,SLPS-03422,4527716100054,04/18/02,
Paipai (Super Price Series),JP,Selen,SLPS-03227,4527366000049,07/12/01,
Pairuappu Machi,JP,Proshidoyuni,,,Canceled,
Pajama Sam: You are What you Eat from Your Head to Your Feet,US,Infogrames,SLUS-01389,742725226784,12/14/01,E
Pakuchikou Seabass Fishing,JP,Victor Interactive Software,SLPS-01988 - SLPS-01989,4988110020513,03/25/99,
Palm Town,JP,Mycom,SLPS-01820,4515978000342,07/08/99,
Pandemonium 2,US,Midway,SLUS-00578,031719267125,09/30/97,K-A
Pandemonium!,US,Crystal Dynamics,SLUS-00232,765979711301,10/31/96,K-A
Pandora Project: The Logic Master,JP,Team Bughouse,SLPS-00347,4514211000019,05/03/96,
Panekit,JP,SCEI,SCPS-10096,4948872100960,08/05/99,
Panel Quiz Attack 25,JP,Fujitsu,SLPS-01162,4948196970898,12/18/97,
Pangaea (Superlite 1500 Series),JP,Success,SLPM-86276,4944076000686,08/26/99,
Panzer Bandit,JP,Banpresto,SLPS-00899,4983164734218,08/07/97,
Panzer Front,US,Agetec,SLUS-01399,093992087906,09/10/01,T
Panzer Front bis.,EU,Enterbrain,SLES-03750,,Canceled,
Panzer General,US,SSI,SLUS-00132,016685082149,1996,K-A
Panzer General Assault,US,Mindscape,,,Canceled,
Paperboy,US,Midway,SLUS-00848,,Canceled,E
Paradise Casino,EU,Phoenix Games,SLES-04048,8717249590163,07/04/03,
ParanoiaScape,JP,Mathilda,SLPS-01375,4941013900016,05/28/98,
Parasite Eve,US,Square EA,SLUS-00662 SLUS-00668,662248998015,09/09/98,M
Parasite Eve II,US,Square EA,SLUS-01042 SLUS-01055,662248900094,01/12/00,M
Paris-Marseille Racing,EU,Davilex,SLES-03108,8712823020227,10/30/00,
Paris-Marseille Racing II,EU,Davilex,SLES-03918,8712823037164,2002,
Parlor Station,JP,GMF,SLPS-01539,4947709101064,08/27/98,
Parlor! Pro,JP,Nippon Telenet,SLPS-00838,4988624900028,04/25/97,
Parlor! Pro 2,JP,Nippon Rental,SLPS-01043,4988624900035,10/30/97,
Parlor! Pro 3,JP,Nippon Telenet,SLPS-01453,4988624900042,06/25/98,
Parlor! Pro 4,JP,Nippon Telenet,SLPS-01646,4988624900059,11/12/98,
Parlor! Pro 5,JP,Nippon Telenet,SLPS-01828,4988624900066,01/28/99,
Parlor! Pro 6,JP,Nippon Telenet,SLPS-01859,4988624900073,02/11/99,
Parlor! Pro 7,JP,Nippon Telenet,SLPS-01971,4988624900080,03/25/99,
Parlor! Pro 8,JP,Nippon Telenet,SLPS-02483,4988624900141,12/09/99,
Parlor! Pro Collection,JP,Nippon Telenet,SLPS-02949,4988624900264,09/21/00,
Parlor! Pro Jr. Collection,JP,Nippon Telenet,SLPS-02781,4988624900233,07/13/00,
Parlor! Pro Jr. Vol. 1,JP,Telenet,SLPS-02092,4988624900103,06/10/99,
Parlor! Pro Jr. Vol. 2,JP,Telenet,SLPS-02357,4988624900110,11/02/99,
Parlor! Pro Jr. Vol. 3,JP,Nippon Telenet,SLPS-02426,4988624900127,11/25/99,
Parlor! Pro Jr. Vol. 4,JP,Nippon Telenet,SLPS-02519,4988624900134,12/22/99,
Parlor! Pro Jr. Vol. 5,JP,Telenet,SLPS-02562,4988624900165,02/24/00,
Parlor! Pro Jr. Vol. 6,JP,Nippon Telenet,SLPS-02690,4988624900219,03/16/00,
Parlor! Pro Special: CR Harenchi Gakuen & Chou-Shindai,JP,Nippon Telenet,SLPS-02996,4988624900271,11/30/00,
Paro Wars,JP,Konami,SLPM-86016,4988602025880,09/25/97,
Parodius,EU,Konami,SLES-00036,4988602624281,03/15/96,
Pastel Muse,JP,Soft Office,SLPS-00959,4519784320021,08/21/97,
Patriotic Pinball,US,Gotham Games,SLUS-01539,710425231728,04/22/03,E
Pax Corpus,EU,Cryo Interactive,SLES-00953,3554540830025,October 1997,
Peak Performance,US,Atlus,SLUS-00400,730865520022,03/31/97,K-A
Pebble Beach no Hatou Plus,JP,Soft Bank,SLPS-00632,4980124010139,12/13/96,
Penny Racers,EU,SCEE,SCES-00391,,10/01/96,
Pepsi PlayStation Sampler,US,SCEA,,Other,1997,
Pepsiman,JP,Kid,SLPS-01762,4933516903069,03/04/99,
Perfect Assassin,EU,Grolier Interactive,SLES-00805,3500339700116,November 1997,
Perfect Fishing: Bass Fishing,JP,Seta Corporation,SLPS-02409,4963919940132,03/04/00,
Perfect Fishing: Rock Fishing,JP,Seta Corporation,SLPS-02410,4963919940125,03/04/00,
Perfect Golf 2,JP,Seta Corporation,SLPS-01394,4963919740107,05/28/98,
Perfect Performer: The Yellow Monkey,JP,FunHouse,SLPS-02135,4988027020651,07/01/99,
Perfect Weapon,US,ASC Games,SLUS-00341,029627328076,November 1996,T
Persona,US,Atlus,SLUS-00339,730865520114,November 1996,K-A
Persona 2: Eternal Punishment,US,Atlus,SLUS-01158/01339,730865520190,12/22/00,T
Persona 2: Tsumi - Innocent Sin,JP,Atlus,SLPS-02100,4984995110271,06/24/99,
Pest!,US,Rocket Science Games,,,Canceled,
Pet Pet Pet,JP,Magical Company (Mahou),SLPS-02292,4990951997046,10/07/99,
Pet in TV,EU,SCEE,SCES-00981,711719729327,August 1998,
Pet in TV with my dear Dog,JP,SCEI,SCPS-10111,4948872101110,11/11/99,
Peter Jacobsen's Golden Tee Golf,US,Infogrames,SLUS-001130,722242517657,09/20/00,E
Peter Pan in Disney's Return to Neverland,US,SCEA,SCUS-94643,711719464327,02/14/02,E
Philosoma (Long Box),US,SCEA,SCUS-94403,711719440321,1996,K-A
Phix: The Adventure,US,Agetec,SLUS-01523,093992074609,07/15/03,E
Photo Genic,JP,SunSoft,SLPS-01116,4907940211540,12/18/97,
Pi to Mail,JP,Hudson,SLPS-01866,4988607050252,02/11/99,
Pikinya! EX,JP,ASCII Entertainment,SLPS-01345,4988606101856,07/16/98,
Pikupiku Sentarou: Puzzle de Gohan,JP,Kodansha,SLPS-01847,4938838098165,02/18/99,
Pilot Academy,US,Crave,,,Canceled,
Pinball Fantasies Deluxe,JP,Vap,SLPS-00482,4988021095372,10/25/96,
Pinball Power,EU,Midas Interactive Entertainment,SLES-02922,8713399004710,09/01/00,
Pink Panther: Pinkadelic Pursuit,US,DreamCatcher Interactive,SLUS-01451,625904358608,01/04/03,E
Pinobee,US,Hudson,SLUS-01494,083717171331,04/17/03,E
Pinocchia no Miru Yume,JP,Takara,SLPS-01587,4904880135875,08/05/99,
Pipe Dreams 3D,US,Empire Interactive,SLUS-01409,744788404376,10/23/01,E
Pitball,US,Accolade,SLUS-00146,015605750397,10/31/96,K-A
Pitfall 3D: Beyond the Jungle,US,Activision,SLUS-00254,047875550308,02/28/98,T
Pixygarden,JP,Escot,SLPS-02290,4948426985012,09/30/99,
Pizza Hut Demo CD,US,SCEA,SCUS-94292,Other,1998,
Pizza Hut Sampler Disc One,US,SCEA,SCUS-94480,,1999,T
Pizza Hut Sampler Disc Two,US,SCEA,,Other,1998,E
Plane Crazy,EU,"Inner Workings, Ltd.",SLES-02087,,09/15/99,
Planet Dob,JP,Hudson,SLPS-02111,4988607050269,11/18/99,
Planet Laika,JP,Enix Corporation,SLPM-86264,4988601003230,10/21/99,
Planet of the Apes,US,Ubisoft,SLUS-01468,008888310303,July 2002,T
Play Stadium,JP,Banpresto,SLPS-00239,4983164738087,04/12/96,
Play Stadium 2,JP,Banpresto,SLPS-00807,4983164738223,04/11/97,
Play Stadium 3,JP,Banpresto,SLPS-01369,4983164734294,04/16/98,
Play Stadium 4: Fumetsu no Dai League Ball,JP,Banpresto,SLPS-02121,4983164734454,07/29/99,
Play Zone CD Vol. 18,EU,CompuTec Verlag,SLED-02721,Other,May 2000,
Play Zone CD Vol. 19,EU,CompuTec Verlag,SLED-02832,Other,June 2000,
Play Zone CD Vol. 20,EU,CompuTec Verlag,SLED-02880,Other,July 2000,
Play Zone CD Vol. 21,EU,CompuTec Verlag,SLED-02987,Other,August 2000,
Play Zone CD Vol. 22,EU,CompuTec Verlag,SLED-03049,Other,September 2000,
Play Zone CD Vol. 23,EU,CompuTec Verlag,SLED-03106,Other,October 2000,
Play Zone CD Vol. 24,EU,CompuTec Verlag,SLED-03165,Other,November 2000,
Play Zone CD Vol. 25,EU,CompuTec Verlag,SLED-03255,Other,December 2000,
Play de Oboeru Chuugaku Eitango Deruderu 1200,JP,Nagase Brothers,SLPM-89004,9784890851423,07/23/99,
Play de Oboeru Eijukugo Deruderu 750 (Opening Release),JP,Nagase Brothers,SLPM-89008,,07/05/00,
Play de Oboeru Eitango Deruderu 1700: Center Shiken Level Taiou,JP,Nagase Brothers,SLPM-89001,4959275000016,01/14/99,
Play de Oboeru Kanji Kentai Deruderu 1100,JP,Nagase Brothers,SLPS-03099,4959275000153,12/21/00,
Play de Oboeru Series Nihonshi Quiz Deruderu 1800,JP,Nagase Brothers,SLPM-89006,,02/29/00,
Play de Oboeru Series Sekaishi Quiz Deruderu 1800,JP,Nagase Brothers,SLPM-89005,,02/29/00,
Play de Oboeru TOEIC Test Goku DeruDeru 1700 (Opening Release),JP,Nagase Brothers,SLPM-89010,,03/01/01,
Play with the Teletubbies,US,Knowledge Adventure Inc.,SLUS-00959,020626709156,08/08/00,EC
PlayStation Demo 1,EU,SCEE,PBPX-95008,711719744528,1998,
PlayStation Demo Disc Presented by Walmart,US,SCEA,SCUS-94595,Other,2000,
PlayStation Demo Disc Spring 2000,US,SCEA,SCUS-94594,,2000,T
PlayStation Demo Disc Winter 1999,US,SCEA,,Other,1999,
PlayStation Developer's Demo Disc,US,SCEA,SCUS-94954,Other,1995,
PlayStation Hardware,US,SCEA,SCPH-1001,,09/09/95,
PlayStation Picks,US,SCEA,SPUS-94951,,1995,
PlayStation Picks (Green Disc),US,SCEA,,Other,1996,
PlayStation Zone Demo CD Vol. 1,EU,CompuTec Verlag,SLED-01633,Other,1998,
PlayStation Zone Demo CD Vol. 10,EU,CompuTec Verlag,SLED-02190,Other,September 1999,
PlayStation Zone Demo CD Vol. 11,EU,CompuTec Verlag,SLED-02275,Other,October 1999,
PlayStation Zone Demo CD Vol. 12,EU,CompuTec Verlag,SLED-02312,Other,November 1999,
PlayStation Zone Demo CD Vol. 13,EU,CompuTec Verlag,SLED-02381,Other,December 1999,
PlayStation Zone Demo CD Vol. 14,EU,CompuTec Verlag,SLED-02436,Other,January 2000,
PlayStation Zone Demo CD Vol. 15,EU,CompuTec Verlag,SLED-02518,Other,February 2000,
PlayStation Zone Demo CD Vol. 16,EU,CompuTec Verlag,SLED-02592,Other,March 2000,
PlayStation Zone Demo CD Vol. 17,EU,CompuTec Verlag,SLED-02683,Other,April 2000,
PlayStation Zone Demo CD Vol. 2,EU,CompuTec Verlag,SLED-01724,Other,January 1999,
PlayStation Zone Demo CD Vol. 3,EU,CompuTec Verlag,SLED-01773,Other,February 1999,
PlayStation Zone Demo CD Vol. 4,EU,CompuTec Verlag,SLED-01783,Other,March 1999,
PlayStation Zone Demo CD Vol. 5,EU,CompuTec Verlag,SLED-01898,Other,April 1999,
PlayStation Zone Demo CD Vol. 6,EU,CompuTec Verlag,SLED-01968,Other,May 1999,
PlayStation Zone Demo CD Vol. 7,EU,CompuTec Verlag,SLED-02042,Other,June 1999,
PlayStation Zone Demo CD Vol. 8,EU,CompuTec Verlag,SLED-02078,Other,July 1999,
PlayStation Zone Demo CD Vol. 9,EU,CompuTec Verlag,SLED-02139,Other,August 1999,
Player Manager,EU,Softgold,SLES-00319,,March 1997,
Player Manager Ninety Nine,EU,Infogrames,SLES-01766,5012717003453,July 1999,
Playstation Demo Disc 1.4,US,SCEA,,Other,2001,
Playstation Demo Disc 1.5,US,SCEA,,Other,2002,
Playstation Shock Your System,US,SCEA,SCUS-94496,,1999,T
Playstation Underground Vol. 1 Issue 1,US,,,,1997,
Playstation Underground Vol. 1 Issue 2,US,,,,1997,
Playstation Underground Vol. 1 Issue 3,US,,,,1997,
Playstation Underground Vol. 1 Issue 4,US,,,,1997,
Playstation Underground Vol. 2 Issue 1,US,SCEA,SCUS-94237~8,,1998,M
Playstation Underground Vol. 2 Issue 2,US,,,,1998,
Playstation Underground Vol. 2 Issue 3,US,,,,1998,
Playstation Underground Vol. 2 Issue 4,US,,,Other,1998,
Playstation Underground Vol. 3 Issue 1,US,,,,1999,
Playstation Underground Vol. 3 Issue 2,US,,,,1999,
Playstation Underground Vol. 3 Issue 3,US,,,,1999,
Playstation Underground Vol. 3 Issue 4,US,,,,1999,
Playstation Underground Vol. 4 Issue 1,US,,,,2000,M
Playstation Underground Vol. 4 Issue 2,US,,,,2000,M
Playstation Underground Vol. 4 Issue 3,US,SCEA,,,2000,
Playstation Underground Vol. 4 Issue 4,US,SCEA,SCUS-97120 SCUS-97121,,2000,M
PoPoLoCrois Monogatari,JP,SCEI,SCPS-10023,4948872100236,07/12/96,
PoPoLoCrois Monogatari II,JP,SCEI,SCPS-10112 - SCPS-10114,4948872101127,01/27/00,
PoPoRoGue,JP,SCEI,SCPS-10050,4948872100502,11/26/98,
Pocke-Kano: Fumio Ueno,JP,Datam Polystar,SLPS-02498,4932688000231,12/16/99,
Pocke-Kano: Shizuka Houjouin,JP,Datam Polystar,SLPS-02499,4932688000224,12/16/99,
Pocke-Kano: Yumi Aida,JP,Datam Polystar,SLPS-02497,4932688000217,12/16/99,
Pocket Digimon World,JP,Bandai,SLPS-02800,4902425764641,06/29/00,
Pocket Digimon World: Cool & Nature Battle Disc,JP,Bandai,SLPS-03146,4543112003713,02/22/01,
Pocket Digimon World: Wind Battle Disc,JP,Bandai,SLPS-02992,4902425776972,10/26/00,
Pocket Dungeon,JP,SCEI,SCPS-10075,4948872100755,05/04/99,
Pocket Family: Happy Family Plan,JP,Hudson,SLPS-02134,4988607050276,07/08/99,
Pocket Fighter,US,Capcom,SLUS-00653,013388210336,1998,T
Pocket Jiman,JP,SCEI,SCPS-10104,4948872101042,01/13/00,
Pocket MuuMuu,JP,SCEI,SCPS-10076,4948872100762,02/04/99,
Pocket Tuner,JP,Riverhillsoft,SLPS-02218,4967652101553,08/12/99,
Point Blank,US,Namco,SLUS-00481,722674020886,04/30/98,T
Point Blank 2,US,Namco,SLUS-00796,722674021074,04/30/99,T
Point Blank 3,US,Namco,SLUS-01354,722674021067,05/16/01,T
PokeTan,JP,SCEI,SCPS-10108,4948872101080,10/21/99,
Pokeler,JP,Atlus,SLPS-02185,4984995110295,10/28/99,
Pokeler DX Black,JP,Atlus,SLPS-02651,4984995110332,04/20/00,
Pokeler DX Pink,JP,Atlus,SLPS-02664,4984995110349,04/20/00,
Polaris SnoCross,US,Vatical Entertainment,SLUS-01033,681313013422,08/29/00,E
Policenauts,JP,Konami,SLPS-00215 SLPS-00216,4988602017656,01/19/96,
Policenauts Private Collection,JP,Konami,SLPS-00228,4988602017878,02/09/96,
Pong: The Next Level,US,Hasbro Interactive,SLUS-00889,076930997284,10/31/99,E
Pool Academy,EU,Ubisoft,SLES-02697,3307212805117,2000,
Pool Hustler,US,Activision,SLUS-00758,047875104594,11/30/98,E
Pop de Cute na Shinri Test: Alabama,JP,D3Publisher,SLPS-02961,4527823990487,09/21/00,
Pop n' Pop,EU,JVC Digital Studios,SLES-01971,503132001830,1998,
Pop'n Music,JP,Konami,SLPM-86183,4988602570663,02/25/99,
Pop'n Music 2,JP,Konami,SLPM-86294,4988602662283,09/14/99,
Pop'n Music 3 Append Disc,JP,Konami,SLPM-86415,4988602731866,02/10/00,
Pop'n Music 4 Append Disc,JP,Konami,SLPM-86649,4988602069327,10/12/00,
Pop'n Music 5,JP,Konami,SLPM-86937,4988602083699,11/22/01,
Pop'n Music 6,JP,Konami,SLPM-87089,4988602088816,06/27/02,
